amfi_code,date,nav
119598,2026-09-02,242.9298
119598,2026-09-03,253.9654
119598,2026-09-04,281.546
119598,2026-10-02,238.6078
119598,2026-10-03,250.9936
119598,2026-10-04,279.3611
119598,2026-11-02,244.336
119598,2026-11-03,250.9204
119598,2026-11-05,318.2181
119598,2026-12-01,269.9539
119598,2026-12-02,251.6094
119598,2026-12-03,250.8404
119598,2026-12-05,321.3869
119599,2022-01-02,97.0512
119599,2022-01-03,88.0046
119599,2022-01-04,93.2224
119599,2022-01-06,103.6699
119599,2022-01-07,101.9281
119599,2022-01-08,114.79
119599,2022-01-09,116.2295
119599,2022-01-11,118.922
119599,2022-01-12,135.5226
119599,2022-02-02,97.216
119599,2022-02-03,88.7725
119599,2022-02-05,96.112
119599,2022-02-06,103.5758
119599,2022-02-08,113.5964
119599,2022-02-09,119.8603
119599,2022-02-11,120.1377
119599,2022-02-12,135.3172
119599,2022-03-01,96.4565
119599,2022-03-02,95.6892
119599,2022-03-03,88.1041
119599,2022-03-05,97.23
119599,2022-03-06,101.5667
119599,2022-03-08,117.4258
119599,2022-03-10,112.303
119599,2022-03-11,119.9738
119599,2022-04-01,94.6512
119599,2022-04-02,94.6974
119599,2022-04-03,88.8942
119599,2022-04-04,94.0051
119599,2022-04-05,96.0778
119599,2022-04-07,105.4886
119599,2022-04-08,117.5296
119599,2022-04-10,112.8599
119599,2022-04-11,120.7208
119599,2022-05-01,94.5436
119599,2022-05-04,92.9157
119599,2022-05-05,96.0875
119599,2022-05-07,107.8178
119599,2022-05-08,119.0902
119599,2022-05-09,118.1874
119599,2022-05-10,113.3376
119599,2022-05-12,136.5778
119599,2022-06-01,93.7944
119599,2022-06-04,93.6205
119599,2022-06-05,95.9289
119599,2022-06-06,102.0288
119599,2022-06-07,111.2254
119599,2022-06-09,116.7466
119599,2022-06-10,114.8438
119599,2022-06-12,138.5163
119599,2022-07-01,89.6438
119599,2022-07-02,92.8819
119599,2022-07-03,91.7251
119599,2022-07-04,95.6096
119599,2022-07-06,100.9081
119599,2022-07-07,109.1991
119599,2022-07-09,118.263
119599,2022-07-10,114.1663
119599,2022-07-11,122.8011
119599,2022-07-12,141.3227
119599,2022-08-02,94.4057
119599,2022-08-03,92.9919
119599,2022-08-04,92.4099
119599,2022-08-06,97.5724
119599,2022-08-07,109.4172
119599,2022-08-08,117.7188
119599,2022-08-09,115.525
119599,2022-08-11,124.6084
119599,2022-08-12,143.8212
119599,2022-09-02,91.4062
119599,2022-09-03,93.0026
119599,2022-09-05,96.5142
119599,2022-09-06,99.5123
119599,2022-09-08,116.3834
119599,2022-09-09,114.4794
119599,2022-09-11,122.4923
119599,2022-09-12,145.9376
119599,2022-10-01,92.6703
119599,2022-10-02,93.1633
119599,2022-10-03,92.8158
119599,2022-10-05,98.8313
119599,2022-10-06,101.1138
119599,2022-10-08,118.4869
119599,2022-10-10,115.0027
119599,2022-10-11,124.1931
119599,2022-11-01,94.3553
119599,2022-11-02,95.3028
119599,2022-11-03,92.3765
119599,2022-11-04,93.2258
119599,2022-11-05,100.2971
119599,2022-11-07,107.3045
119599,2022-11-08,116.0965
119599,2022-11-10,116.1059
119599,2022-11-11,124.175
119599,2022-12-01,93.8798
119599,2022-12-04,89.7145
119599,2022-12-05,98.6959
119599,2022-12-07,106.2279
119599,2022-12-08,115.4406
119599,2022-12-09,115.6607
119599,2022-12-10,117.0241
119599,2022-12-12,145.3421
119599,2023-01-02,148.9497
119599,2023-01-03,143.5626
119599,2023-01-05,128.8434
119599,2023-01-06,108.5639
119599,2023-01-08,103.5165
119599,2023-01-09,98.5066
119599,2023-01-11,105.604
119599,2023-01-12,108.698
119599,2023-02-01,150.2051
119599,2023-02-02,149.4208
119599,2023-02-03,142.6773
119599,2023-02-05,128.6226
119599,2023-02-06,106.6513
119599,2023-02-08,103.5954
119599,2023-02-10,104.5108
119599,2023-02-11,103.7513
119599,2023-03-01,147.2531
119599,2023-03-02,151.4311
119599,2023-03-03,141.2535
119599,2023-03-04,141.8406
119599,2023-03-05,129.1657
119599,2023-03-07,106.4605
119599,2023-03-08,103.3344
119599,2023-03-10,106.8084
119599,2023-03-11,104.124
119599,2023-04-01,148.0354
119599,2023-04-04,137.929
119599,2023-04-05,127.2718
119599,2023-04-07,105.369
119599,2023-04-08,102.8207
119599,2023-04-09,99.4288
119599,2023-04-10,104.5593
119599,2023-04-12,109.6794
119599,2023-05-01,143.2711
119599,2023-05-04,135.4044
119599,2023-05-05,125.3612
119599,2023-05-06,106.0743
119599,2023-05-07,107.0994
119599,2023-05-09,96.1327
119599,2023-05-10,105.6207
119599,2023-05-12,108.3423
119599,2023-06-01,145.7014
119599,2023-06-02,151.2723
119599,2023-06-03,137.0604
119599,2023-06-04,131.1644
119599,2023-06-06,106.6182
119599,2023-06-07,104.9021
119599,2023-06-09,95.9713
119599,2023-06-10,104.4935
119599,2023-06-11,105.3229
119599,2023-06-12,112.2317
119599,2023-07-02,150.3166
119599,2023-07-03,137.4038
119599,2023-07-04,131.1012
119599,2023-07-06,106.6359
119599,2023-07-07,107.6879
119599,2023-07-08,101.7367
119599,2023-07-09,96.2718
119599,2023-07-11,107.9824
119599,2023-07-12,113.3435
119599,2023-08-02,150.0708
119599,2023-08-03,142.0184
119599,2023-08-05,122.7568
119599,2023-08-06,107.0362
119599,2023-08-08,102.3392
119599,2023-08-09,97.6538
119599,2023-08-11,109.5979
119599,2023-08-12,112.4099
119599,2023-09-01,145.4659
119599,2023-09-02,149.3278
119599,2023-09-03,142.7646
119599,2023-09-05,119.8063
119599,2023-09-06,106.0051
119599,2023-09-08,105.1311
119599,2023-09-10,102.2795
119599,2023-09-11,111.0159
119599,2023-10-01,153.2221
119599,2023-10-02,146.3188
119599,2023-10-03,142.8392
119599,2023-10-04,130.9054
119599,2023-10-05,117.6341
119599,2023-10-07,109.197
119599,2023-10-08,105.455
119599,2023-10-10,102.7217
119599,2023-10-11,111.218
119599,2023-11-01,159.0324
119599,2023-11-04,130.3474
119599,2023-11-05,118.0329
119599,2023-11-07,111.1861
119599,2023-11-08,107.2159
119599,2023-11-09,98.8114
119599,2023-11-10,104.459
119599,2023-11-12,111.43
119599,2023-12-01,158.7171
119599,2023-12-04,128.3367
119599,2023-12-05,116.4866
119599,2023-12-06,108.0736
119599,2023-12-07,110.4749
119599,2023-12-09,99.8092
119599,2023-12-10,103.1682
119599,2023-12-12,111.3642
119599,2024-01-01,120.3017
119599,2024-01-02,127.2945
119599,2024-01-03,112.434
119599,2024-01-04,105.3016
119599,2024-01-05,115.6926
119599,2024-01-07,113.132
119599,2024-01-08,117.5913
119599,2024-01-10,125.5374
119599,2024-01-11,124.7597
119599,2024-02-01,118.3346
119599,2024-02-02,123.3289
119599,2024-02-04,106.2551
119599,2024-02-05,117.5613
119599,2024-02-07,111.8504
119599,2024-02-08,118.2656
119599,2024-02-09,124.9441
119599,2024-02-10,125.1605
119599,2024-02-12,101.6243
119599,2024-03-01,119.088
119599,2024-03-04,105.9776
119599,2024-03-05,117.2256
119599,2024-03-06,109.5651
119599,2024-03-07,114.3556
119599,2024-03-09,125.8205
119599,2024-03-10,127.2309
119599,2024-03-12,100.8549
119599,2024-04-01,119.3549
119599,2024-04-03,111.5106
119599,2024-04-04,106.0329
119599,2024-04-06,108.4617
119599,2024-04-07,116.064
119599,2024-04-09,125.7424
119599,2024-04-10,125.9222
119599,2024-04-11,125.6494
119599,2024-04-12,102.2193
119599,2024-05-01,120.1302
119599,2024-05-02,123.4919
119599,2024-05-03,110.766
119599,2024-05-04,104.9804
119599,2024-05-06,111.4645
119599,2024-05-07,116.0509
119599,2024-05-08,116.3443
119599,2024-05-09,124.8361
119599,2024-05-11,126.2822
119599,2024-05-12,99.3562
119599,2024-06-02,119.6207
119599,2024-06-03,112.0849
119599,2024-06-05,118.7218
119599,2024-06-06,108.2533
119599,2024-06-08,114.8418
119599,2024-06-09,125.4252
119599,2024-06-11,128.9745
119599,2024-06-12,99.5143
119599,2024-07-02,119.1228
119599,2024-07-03,111.2719
119599,2024-07-05,119.3492
119599,2024-07-06,110.6084
119599,2024-07-08,118.2447
119599,2024-07-10,123.0069
119599,2024-07-11,124.2475
119599,2024-08-01,120.5984
119599,2024-08-02,122.3528
119599,2024-08-03,111.2147
119599,2024-08-04,105.4114
119599,2024-08-05,117.6779
119599,2024-08-07,116.5978
119599,2024-08-08,116.9856
119599,2024-08-10,122.8033
119599,2024-08-11,119.7682
119599,2024-09-01,121.6699
119599,2024-09-02,123.1572
119599,2024-09-04,106.7837
119599,2024-09-05,118.373
119599,2024-09-07,116.1601
119599,2024-09-08,120.1819
119599,2024-09-09,125.4154
119599,2024-09-10,121.9769
119599,2024-09-12,100.4808
119599,2024-10-01,124.5836
119599,2024-10-04,104.1915
119599,2024-10-05,116.6404
119599,2024-10-06,110.3146
119599,2024-10-07,118.7721
119599,2024-10-09,127.7743
119599,2024-10-10,120.2398
119599,2024-10-12,103.5526
119599,2024-11-01,125.8131
119599,2024-11-03,115.1814
119599,2024-11-04,104.7758
119599,2024-11-06,111.9158
119599,2024-11-07,118.5014
119599,2024-11-09,128.0594
119599,2024-11-10,120.0129
119599,2024-11-11,118.9403
119599,2024-11-12,102.8597
119599,2024-12-01,123.8585
119599,2024-12-02,121.5999
119599,2024-12-03,112.7261
119599,2024-12-04,106.4186
119599,2024-12-06,112.1544
119599,2024-12-07,119.0387
119599,2024-12-08,119.8273
119599,2024-12-09,126.6725
119599,2024-12-11,121.1193
119599,2024-12-12,103.4769
119599,2025-01-01,102.6523
119599,2025-01-04,102.188
119599,2025-01-05,92.9337
119599,2025-01-07,91.3762
119599,2025-01-08,91.5886
119599,2025-01-09,94.3539
119599,2025-01-10,86.3357
119599,2025-01-12,88.3758
119599,2025-02-01,103.5615
119599,2025-02-04,102.4809
119599,2025-02-05,92.5232
119599,2025-02-06,93.6504
119599,2025-02-07,91.8552
119599,2025-02-09,94.2651
119599,2025-02-10,86.5507
119599,2025-02-12,90.2596
119599,2025-03-01,101.1317
119599,2025-03-02,108.6575
119599,2025-03-03,100.7724
119599,2025-03-04,100.9921
119599,2025-03-06,94.0158
119599,2025-03-07,93.6827
119599,2025-03-09,93.7772
119599,2025-03-10,85.9701
119599,2025-03-11,80.8808
119599,2025-03-12,92.1997
119599,2025-04-02,107.3299
119599,2025-04-03,99.9143
119599,2025-04-04,99.8265
119599,2025-04-06,97.03
119599,2025-04-07,92.8877
119599,2025-04-08,91.0867
119599,2025-04-09,94.662
119599,2025-04-11,80.3196
119599,2025-04-12,93.0745
119599,2025-05-02,109.8608
119599,2025-05-03,98.4908
119599,2025-05-05,92.575
119599,2025-05-06,98.6953
119599,2025-05-08,90.1863
119599,2025-05-09,96.0611
119599,2025-05-11,81.8585
119599,2025-05-12,94.405
119599,2025-06-01,99.3572
119599,2025-06-02,109.7981
119599,2025-06-03,98.4712
119599,2025-06-05,92.4995
119599,2025-06-06,97.7694
119599,2025-06-08,88.2512
119599,2025-06-10,83.6651
119599,2025-06-11,82.3136
119599,2025-07-01,101.7171
119599,2025-07-02,108.3682
119599,2025-07-03,99.1237
119599,2025-07-04,99.2494
119599,2025-07-05,94.3766
119599,2025-07-07,96.0917
119599,2025-07-08,88.5314
119599,2025-07-10,80.8478
119599,2025-07-11,84.0467
119599,2025-08-01,101.2506
119599,2025-08-04,97.2225
119599,2025-08-05,92.8709
119599,2025-08-07,95.3828
119599,2025-08-08,89.4293
119599,2025-08-09,95.1383
119599,2025-08-10,81.2078
119599,2025-08-12,95.2555
119599,2025-09-01,103.6851
119599,2025-09-04,95.8261
119599,2025-09-05,91.8425
119599,2025-09-06,97.8969
119599,2025-09-07,95.5149
119599,2025-09-09,95.1299
119599,2025-09-10,80.5631
119599,2025-09-12,94.6487
119599,2025-10-01,103.6479
119599,2025-10-02,110.1804
119599,2025-10-03,102.5352
119599,2025-10-04,96.9781
119599,2025-10-06,97.9094
119599,2025-10-07,94.5912
119599,2025-10-09,93.639
119599,2025-10-10,79.9342
119599,2025-10-11,84.5035
119599,2025-10-12,95.8669
119599,2025-11-02,109.7797
119599,2025-11-03,100.2102
119599,2025-11-04,95.0848
119599,2025-11-06,95.5833
119599,2025-11-07,95.0073
119599,2025-11-08,90.2361
119599,2025-11-09,90.1053
119599,2025-11-11,83.05
119599,2025-11-12,93.8664
119599,2025-12-02,111.1977
119599,2025-12-03,102.1458
119599,2025-12-05,93.4352
119599,2025-12-06,94.2604
119599,2025-12-08,91.4887
119599,2025-12-09,90.4692
119599,2025-12-11,81.3956
119599,2025-12-12,95.5206
119599,2026-01-01,91.2017
119599,2026-01-04,97.104
119599,2026-01-05,100.0326
119599,2026-02-01,92.5213
119599,2026-02-02,85.8291
119599,2026-02-03,93.7138
119599,2026-02-04,96.3694
119599,2026-03-02,85.3411
119599,2026-03-03,94.1163
119599,2026-03-04,97.4543
119599,2026-04-02,85.8797
119599,2026-04-03,93.7495
119599,2026-04-05,100.4507
119599,2026-05-01,95.0809
119599,2026-05-02,86.4276
119599,2026-05-03,93.5085
119599,2026-05-05,98.9917
119599,2026-06-01,93.9649
119599,2026-06-02,85.2886
119599,2026-06-03,94.7264
119599,2026-06-04,95.9093
119599,2026-06-05,99.0688
119599,2026-07-01,95.6554
119599,2026-07-04,98.6273
119599,2026-07-05,100.3872
119599,2026-08-01,92.5229
119599,2026-08-04,97.3298
119599,2026-08-05,100.1774
119599,2026-09-01,90.8784
119599,2026-09-02,84.7099
119599,2026-09-03,93.2687
119599,2026-09-04,97.7518
119599,2026-10-02,86.2306
119599,2026-10-03,96.2541
119599,2026-10-04,99.0649
119599,2026-11-02,86.9832
119599,2026-11-03,93.6145
119599,2026-11-05,102.1667
119599,2026-12-01,89.5947
119599,2026-12-02,89.9512
119599,2026-12-03,92.8185
119599,2026-12-05,103.9142
120503,2022-01-02,59.6883
120503,2022-01-03,60.9819
120503,2022-01-04,64.0702
120503,2022-01-06,64.9441
120503,2022-01-07,68.8372
120503,2022-01-08,75.3923
120503,2022-01-09,74.9284
120503,2022-01-11,76.8298
120503,2022-01-12,78.8121
120503,2022-02-02,59.0786
120503,2022-02-03,61.1617
120503,2022-02-05,66.1141
120503,2022-02-06,64.2474
120503,2022-02-08,75.2315
120503,2022-02-09,73.6164
120503,2022-02-11,76.3728
120503,2022-02-12,78.9466
120503,2022-03-01,55.3983
120503,2022-03-02,58.6336
120503,2022-03-03,61.6884
120503,2022-03-05,65.7956
120503,2022-03-06,63.8574
120503,2022-03-08,75.4478
120503,2022-03-10,73.9191
120503,2022-03-11,75.844
120503,2022-04-01,55.6327
120503,2022-04-02,58.2413
120503,2022-04-03,61.8216
120503,2022-04-04,64.1009
120503,2022-04-05,65.2845
120503,2022-04-07,69.7861
120503,2022-04-08,76.6125
120503,2022-04-10,73.5478
120503,2022-04-11,77.0593
120503,2022-05-01,55.9527
120503,2022-05-04,64.2386
120503,2022-05-05,65.1413
120503,2022-05-07,69.6188
120503,2022-05-08,75.2295
120503,2022-05-09,73.1364
120503,2022-05-10,72.7901
120503,2022-05-12,78.9746
120503,2022-06-01,56.6067
120503,2022-06-04,64.1314
120503,2022-06-05,64.621
120503,2022-06-06,64.2652
120503,2022-06-07,71.1612
120503,2022-06-09,73.1849
120503,2022-06-10,73.1036
120503,2022-06-12,78.9335
120503,2022-07-01,57.5741
120503,2022-07-02,58.4445
120503,2022-07-03,62.5646
120503,2022-07-04,64.4878
120503,2022-07-06,65.7912
120503,2022-07-07,71.4296
120503,2022-07-09,72.9873
120503,2022-07-10,72.2081
120503,2022-07-11,76.9539
120503,2022-07-12,78.8986
120503,2022-08-02,58.6244
120503,2022-08-03,62.7204
120503,2022-08-04,64.1375
120503,2022-08-06,66.103
120503,2022-08-07,72.085
120503,2022-08-08,74.8117
120503,2022-08-09,72.3173
120503,2022-08-11,76.3153
120503,2022-08-12,78.8586
120503,2022-09-02,58.8588
120503,2022-09-03,61.9369
120503,2022-09-05,64.977
120503,2022-09-06,65.6042
120503,2022-09-08,75.8242
120503,2022-09-09,71.7459
120503,2022-09-11,76.1133
120503,2022-09-12,79.5091
120503,2022-10-01,57.6672
120503,2022-10-02,59.1995
120503,2022-10-03,62.7674
120503,2022-10-05,64.3479
120503,2022-10-06,65.4259
120503,2022-10-08,76.5978
120503,2022-10-10,72.6311
120503,2022-10-11,75.2841
120503,2022-11-01,58.2591
120503,2022-11-02,58.7359
120503,2022-11-03,62.2772
120503,2022-11-04,64.7355
120503,2022-11-05,65.7195
120503,2022-11-07,72.2366
120503,2022-11-08,76.9913
120503,2022-11-10,73.0722
120503,2022-11-11,76.2815
120503,2022-12-01,58.1086
120503,2022-12-04,64.6245
120503,2022-12-05,66.5092
120503,2022-12-07,72.2424
120503,2022-12-08,76.7269
120503,2022-12-09,71.1585
120503,2022-12-10,72.0466
120503,2022-12-12,79.9786
120503,2023-01-02,76.5937
120503,2023-01-03,77.9671
120503,2023-01-05,80.7923
120503,2023-01-06,78.5512
120503,2023-01-08,75.0024
120503,2023-01-09,78.0926
120503,2023-01-11,73.0224
120503,2023-01-12,74.1203
120503,2023-02-01,80.7035
120503,2023-02-02,76.3356
120503,2023-02-03,77.7028
120503,2023-02-05,81.5738
120503,2023-02-06,78.9058
120503,2023-02-08,74.9518
120503,2023-02-10,77.3488
120503,2023-02-11,73.2902
120503,2023-03-01,81.3297
120503,2023-03-02,75.6134
120503,2023-03-03,77.7924
120503,2023-03-04,80.4236
120503,2023-03-05,80.6784
120503,2023-03-07,77.6123
120503,2023-03-08,74.5174
120503,2023-03-10,78.3397
120503,2023-03-11,74.789
120503,2023-04-01,80.1342
120503,2023-04-04,81.6667
120503,2023-04-05,79.1109
120503,2023-04-07,79.0558
120503,2023-04-08,73.8336
120503,2023-04-09,78.3131
120503,2023-04-10,78.6547
120503,2023-04-12,74.9309
120503,2023-05-01,80.2359
120503,2023-05-04,81.7072
120503,2023-05-05,79.0028
120503,2023-05-06,80.1218
120503,2023-05-07,78.4625
120503,2023-05-09,78.9025
120503,2023-05-10,78.1192
120503,2023-05-12,73.7375
120503,2023-06-01,80.2277
120503,2023-06-02,75.8072
120503,2023-06-03,77.4476
120503,2023-06-04,81.1617
120503,2023-06-06,80.0262
120503,2023-06-07,78.3103
120503,2023-06-09,78.5461
120503,2023-06-10,78.8978
120503,2023-06-11,73.9555
120503,2023-06-12,73.5625
120503,2023-07-02,75.4087
120503,2023-07-03,76.5219
120503,2023-07-04,81.2918
120503,2023-07-06,80.3564
120503,2023-07-07,78.0835
120503,2023-07-08,74.041
120503,2023-07-09,78.1435
120503,2023-07-11,73.8082
120503,2023-07-12,73.5735
120503,2023-08-02,76.1909
120503,2023-08-03,76.7067
120503,2023-08-05,79.3709
120503,2023-08-06,79.7895
120503,2023-08-08,74.5865
120503,2023-08-09,79.3361
120503,2023-08-11,72.221
120503,2023-08-12,73.6218
120503,2023-09-01,80.7843
120503,2023-09-02,77.3162
120503,2023-09-03,77.4762
120503,2023-09-05,79.5186
120503,2023-09-06,79.5801
120503,2023-09-08,75.1806
120503,2023-09-10,78.9509
120503,2023-09-11,72.0668
120503,2023-10-01,80.6923
120503,2023-10-02,77.8209
120503,2023-10-03,78.1129
120503,2023-10-04,80.9398
120503,2023-10-05,80.4289
120503,2023-10-07,77.9536
120503,2023-10-08,75.6014
120503,2023-10-10,79.0178
120503,2023-10-11,72.5138
120503,2023-11-01,79.9977
120503,2023-11-04,80.5423
120503,2023-11-05,80.7814
120503,2023-11-07,77.7663
120503,2023-11-08,75.3093
120503,2023-11-09,80.0693
120503,2023-11-10,78.2245
120503,2023-11-12,73.7771
120503,2023-12-01,80.0442
120503,2023-12-04,80.8923
120503,2023-12-05,80.4222
120503,2023-12-06,78.5574
120503,2023-12-07,77.9983
120503,2023-12-09,80.6711
120503,2023-12-10,77.5845
120503,2023-12-12,74.2136
120503,2024-01-01,74.2316
120503,2024-01-02,77.2723
120503,2024-01-03,81.6509
120503,2024-01-04,86.9789
120503,2024-01-05,89.1998
120503,2024-01-07,93.7071
120503,2024-01-08,96.6948
120503,2024-01-10,97.3602
120503,2024-01-11,100.9547
120503,2024-02-01,74.6169
120503,2024-02-02,78.4602
120503,2024-02-04,87.6325
120503,2024-02-05,89.3334
120503,2024-02-07,93.5384
120503,2024-02-08,95.1099
120503,2024-02-09,94.7681
120503,2024-02-10,97.3483
120503,2024-02-12,106.4798
120503,2024-03-01,75.0162
120503,2024-03-04,88.0812
120503,2024-03-05,89.1219
120503,2024-03-06,94.2856
120503,2024-03-07,94.564
120503,2024-03-09,94.268
120503,2024-03-10,97.4432
120503,2024-03-12,106.4509
120503,2024-04-01,75.825
120503,2024-04-03,81.8096
120503,2024-04-04,89.0924
120503,2024-04-06,94.5952
120503,2024-04-07,93.6795
120503,2024-04-09,94.4614
120503,2024-04-10,97.6029
120503,2024-04-11,100.0434
120503,2024-04-12,107.5555
120503,2024-05-01,76.5133
120503,2024-05-02,78.675
120503,2024-05-03,82.1025
120503,2024-05-04,87.5645
120503,2024-05-06,93.7775
120503,2024-05-07,94.3084
120503,2024-05-08,94.8826
120503,2024-05-09,93.8057
120503,2024-05-11,100.1859
120503,2024-05-12,107.0888
120503,2024-06-02,79.1716
120503,2024-06-03,81.9011
120503,2024-06-05,89.5554
120503,2024-06-06,94.1318
120503,2024-06-08,93.2823
120503,2024-06-09,93.8685
120503,2024-06-11,100.813
120503,2024-06-12,105.7296
120503,2024-07-02,79.4426
120503,2024-07-03,82.3028
120503,2024-07-05,90.2069
120503,2024-07-06,93.8628
120503,2024-07-08,92.6157
120503,2024-07-10,98.1352
120503,2024-07-11,101.6872
120503,2024-08-01,76.8852
120503,2024-08-02,80.2001
120503,2024-08-03,83.4292
120503,2024-08-04,88.0652
120503,2024-08-05,89.8911
120503,2024-08-07,93.5697
120503,2024-08-08,91.4291
120503,2024-08-10,98.0365
120503,2024-08-11,103.1511
120503,2024-09-01,76.1637
120503,2024-09-02,79.9145
120503,2024-09-04,87.0981
120503,2024-09-05,90.337
120503,2024-09-07,93.7056
120503,2024-09-08,91.7867
120503,2024-09-09,94.1914
120503,2024-09-10,98.9064
120503,2024-09-12,105.9206
120503,2024-10-01,77.8664
120503,2024-10-04,87.1375
120503,2024-10-05,90.1218
120503,2024-10-06,94.2714
120503,2024-10-07,94.341
120503,2024-10-09,95.6457
120503,2024-10-10,99.3474
120503,2024-10-12,105.4116
120503,2024-11-01,76.9482
120503,2024-11-03,83.9927
120503,2024-11-04,86.9431
120503,2024-11-06,94.2844
120503,2024-11-07,93.8423
120503,2024-11-09,94.596
120503,2024-11-10,98.868
120503,2024-11-11,105.9202
120503,2024-11-12,106.0532
120503,2024-12-01,77.6351
120503,2024-12-02,80.7177
120503,2024-12-03,84.6381
120503,2024-12-04,87.4971
120503,2024-12-06,94.3949
120503,2024-12-07,94.032
120503,2024-12-08,91.8345
120503,2024-12-09,95.0476
120503,2024-12-11,106.2092
120503,2024-12-12,105.2827
120503,2025-01-01,104.755
120503,2025-01-04,111.0303
120503,2025-01-05,110.0474
120503,2025-01-07,110.9693
120503,2025-01-08,111.1651
120503,2025-01-09,110.3805
120503,2025-01-10,114.2755
120503,2025-01-12,115.25
120503,2025-02-01,105.5225
120503,2025-02-04,111.0434
120503,2025-02-05,110.7566
120503,2025-02-06,110.1098
120503,2025-02-07,111.2628
120503,2025-02-09,111.2927
120503,2025-02-10,114.8742
120503,2025-02-12,114.777
120503,2025-03-01,105.447
120503,2025-03-02,107.4605
120503,2025-03-03,116.4199
120503,2025-03-04,110.4591
120503,2025-03-06,112.3272
120503,2025-03-07,111.9147
120503,2025-03-09,111.0479
120503,2025-03-10,113.1451
120503,2025-03-11,114.2133
120503,2025-03-12,113.8781
120503,2025-04-02,108.1645
120503,2025-04-03,115.2573
120503,2025-04-04,109.2028
120503,2025-04-06,113.7166
120503,2025-04-07,113.4757
120503,2025-04-08,110.9792
120503,2025-04-09,109.362
120503,2025-04-11,113.2509
120503,2025-04-12,113.3828
120503,2025-05-02,109.2192
120503,2025-05-03,112.8716
120503,2025-05-05,111.1023
120503,2025-05-06,112.9999
120503,2025-05-08,111.3398
120503,2025-05-09,109.3718
120503,2025-05-11,112.554
120503,2025-05-12,112.6714
120503,2025-06-01,106.0675
120503,2025-06-02,109.8085
120503,2025-06-03,112.5662
120503,2025-06-05,110.9679
120503,2025-06-06,112.3666
120503,2025-06-08,111.1885
120503,2025-06-10,112.9673
120503,2025-06-11,111.6435
120503,2025-07-01,106.3526
120503,2025-07-02,111.7185
120503,2025-07-03,112.5532
120503,2025-07-04,108.6369
120503,2025-07-05,111.5532
120503,2025-07-07,113.3802
120503,2025-07-08,111.4722
120503,2025-07-10,112.8919
120503,2025-07-11,111.5648
120503,2025-08-01,105.0854
120503,2025-08-04,108.3771
120503,2025-08-05,110.6767
120503,2025-08-07,112.9003
120503,2025-08-08,112.1936
120503,2025-08-09,107.9549
120503,2025-08-10,112.0371
120503,2025-08-12,113.381
120503,2025-09-01,104.8319
120503,2025-09-04,106.191
120503,2025-09-05,109.912
120503,2025-09-06,112.2667
120503,2025-09-07,113.1311
120503,2025-09-09,110.1114
120503,2025-09-10,113.1448
120503,2025-09-12,112.3729
120503,2025-10-01,104.321
120503,2025-10-02,113.3996
120503,2025-10-03,111.7368
120503,2025-10-04,106.061
120503,2025-10-06,114.1064
120503,2025-10-07,114.4786
120503,2025-10-09,109.234
120503,2025-10-10,112.1476
120503,2025-10-11,112.7803
120503,2025-10-12,113.7606
120503,2025-11-02,113.9003
120503,2025-11-03,111.9356
120503,2025-11-04,106.9844
120503,2025-11-06,113.9989
120503,2025-11-07,114.3659
120503,2025-11-08,112.5435
120503,2025-11-09,109.1345
120503,2025-11-11,112.8335
120503,2025-11-12,114.5767
120503,2025-12-02,113.1194
120503,2025-12-03,112.4946
120503,2025-12-05,110.0286
120503,2025-12-06,112.7302
120503,2025-12-08,111.961
120503,2025-12-09,109.4397
120503,2025-12-11,112.4513
120503,2025-12-12,114.6566
120503,2026-01-01,111.0576
120503,2026-01-04,111.2292
120503,2026-01-05,111.2831
120503,2026-02-01,110.479
120503,2026-02-02,105.1893
120503,2026-02-03,102.1433
120503,2026-02-04,109.2916
120503,2026-03-02,105.7397
120503,2026-03-03,103.4837
120503,2026-03-04,109.6475
120503,2026-04-02,105.4683
120503,2026-04-03,103.7844
120503,2026-04-05,113.2511
120503,2026-05-01,109.7994
120503,2026-05-02,103.9781
120503,2026-05-03,102.3771
120503,2026-05-05,113.2069
120503,2026-06-01,109.6346
120503,2026-06-02,103.599
120503,2026-06-03,102.8875
120503,2026-06-04,109.9157
120503,2026-06-05,113.1197
120503,2026-07-01,109.8535
120503,2026-07-04,111.6029
120503,2026-07-05,112.2186
120503,2026-08-01,109.604
120503,2026-08-04,110.1653
120503,2026-08-05,112.3002
120503,2026-09-01,110.7869
120503,2026-09-02,102.6788
120503,2026-09-03,101.8901
120503,2026-09-04,111.7463
120503,2026-10-02,102.9741
120503,2026-10-03,103.2154
120503,2026-10-04,111.8783
120503,2026-11-02,103.3173
120503,2026-11-03,102.5219
120503,2026-11-05,113.7409
120503,2026-12-01,111.3419
120503,2026-12-02,101.8694
120503,2026-12-03,105.2966
120503,2026-12-05,114.8441
120504,2022-01-02,61.5605
120504,2022-01-03,61.822
120504,2022-01-04,64.29
120504,2022-01-06,65.454
120504,2022-01-07,68.6118
120504,2022-01-08,71.628
120504,2022-01-09,72.3086
120504,2022-01-11,70.8512
120504,2022-01-12,68.9013
120504,2022-02-02,61.4237
120504,2022-02-03,61.6616
120504,2022-02-05,64.0779
120504,2022-02-06,65.8275
120504,2022-02-08,71.026
120504,2022-02-09,71.9986
120504,2022-02-11,70.9845
120504,2022-02-12,68.5494
120504,2022-03-01,60.1474
